Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,18263,2,0,0,0,0,0,0,0,0,0,0,0,0,109.5110332,18263,0,18263,18263,18263,18263,0,18263,18263,0,0,0,0,0,0,0,0,0,40,0,109.5110332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,18976,3,4,267,935,267,0,89,154.1525219,935,0,233.75,467.5,63343.17032,368.8870152,3162.666667,4825.415367,10438,8,10731,5365.5,7173.598295,10438,293,18968,6322.666667,5598.887866,10734,24,0,0,0,0,72,92,158.0944351,210.7925801,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,0,1,1,171.7142857,89,233.75,0,0,0,0,0,0,3,267,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,18109,2,0,0,0,0,0,0,0,0,0,0,0,0,110.4423215,18109,0,18109,18109,18109,18109,0,18109,18109,0,0,0,0,0,0,0,0,0,40,0,110.4423215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,20221,3,4,267,935,267,0,89,154.1525219,935,0,233.75,467.5,59443.15316,346.1747688,3370.166667,5169.934948,11414,4,11747,5873.5,7835.450242,11414,333,20215,6738.333333,6047.004079,11745,20,0,0,0,0,72,92,148.3606152,197.8141536,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,0,1,1,171.7142857,89,233.75,0,0,0,0,0,0,3,267,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21471,3,4,267,935,267,0,89,154.1525219,935,0,233.75,467.5,55982.48801,326.0211448,3578.5,5552.465497,12529,4,12849,6424.5,8633.066692,12529,320,21465,7155,6533.459421,12847,21,0,0,0,0,72,92,139.7233478,186.297797,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,0,1,1,171.7142857,89,233.75,0,0,0,0,0,0,3,267,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,23758,3,4,267,935,267,0,89,154.1525219,935,0,233.75,467.5,50593.4843,294.6375958,3959.666667,6256.497124,14556,4,14913,7456.5,10040.20919,14556,357,23751,7917,7485.461709,14910,21,0,0,0,0,72,92,126.2732553,168.3643404,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,0,1,1,171.7142857,89,233.75,0,0,0,0,0,0,3,267,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,22969,3,4,267,935,267,0,89,154.1525219,935,0,233.75,467.5,52331.4032,304.7585877,3828.166667,5977.045237,13572,3,13876,6938,9381.892773,13572,304,22965,7655,7035.049751,13875,20,0,0,0,0,72,92,130.6108233,174.1477644,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,0,1,1,171.7142857,89,233.75,0,0,0,0,0,0,3,267,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,27222,2,0,0,0,0,0,0,0,0,0,0,0,0,73.46998751,27222,0,27222,27222,27222,27222,0,27222,27222,0,0,0,0,0,0,0,0,0,40,0,73.46998751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,27025,2,0,0,0,0,0,0,0,0,0,0,0,0,74.00555042,27025,0,27025,27025,27025,27025,0,27025,27025,0,0,0,0,0,0,0,0,0,40,0,74.00555042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,26944,2,0,0,0,0,0,0,0,0,0,0,0,0,74.2280285,26944,0,26944,26944,26944,26944,0,26944,26944,0,0,0,0,0,0,0,0,0,40,0,74.2280285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,26778,2,0,0,0,0,0,0,0,0,0,0,0,0,74.68817686,26778,0,26778,26778,26778,26778,0,26778,26778,0,0,0,0,0,0,0,0,0,40,0,74.68817686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,26708,2,0,0,0,0,0,0,0,0,0,0,0,0,74.88392991,26708,0,26708,26708,26708,26708,0,26708,26708,0,0,0,0,0,0,0,0,0,40,0,74.88392991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,22330,2,0,0,0,0,0,0,0,0,0,0,0,0,89.56560681,22330,0,22330,22330,22330,22330,0,22330,22330,0,0,0,0,0,0,0,0,0,40,0,89.56560681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,22262,2,0,0,0,0,0,0,0,0,0,0,0,0,89.83918785,22262,0,22262,22262,22262,22262,0,22262,22262,0,0,0,0,0,0,0,0,0,40,0,89.83918785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,22090,2,0,0,0,0,0,0,0,0,0,0,0,0,90.5387053,22090,0,22090,22090,22090,22090,0,22090,22090,0,0,0,0,0,0,0,0,0,40,0,90.5387053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21737,2,0,0,0,0,0,0,0,0,0,0,0,0,92.00901688,21737,0,21737,21737,21737,21737,0,21737,21737,0,0,0,0,0,0,0,0,0,40,0,92.00901688,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21995,2,0,0,0,0,0,0,0,0,0,0,0,0,90.92975676,21995,0,21995,21995,21995,21995,0,21995,21995,0,0,0,0,0,0,0,0,0,40,0,90.92975676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,11342,3,4,334,935,334,0,111.3333333,192.8349899,935,0,233.75,467.5,111885.0291,617.1751014,1890.333333,4312.746117,10689,3,10958,5479,7368.05266,10689,269,11339,3779.666667,6229.707644,10971,33,0,0,0,0,72,92,264.5036149,352.6714865,0,935,158.625,334.7676966,112069.4107,0,0,1,1,0,0,0,1,1,181.2857143,111.3333333,233.75,0,0,0,0,0,0,3,334,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,12736,3,4,334,935,334,0,111.3333333,192.8349899,935,0,233.75,467.5,99638.8191,549.6231156,2122.666667,4753.544137,11815,4,12157,6078.5,8112.636101,11815,342,12731,4243.666667,6857.462091,12156,21,0,0,0,0,72,92,235.5527638,314.0703518,0,935,158.625,334.7676966,112069.4107,0,0,1,1,0,0,0,1,1,181.2857143,111.3333333,233.75,0,0,0,0,0,0,3,334,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,13912,3,4,334,935,334,0,111.3333333,192.8349899,935,0,233.75,467.5,91216.21622,503.1627372,2318.666667,5148.083864,12809,4,13101,6550.5,8850.85558,12809,292,13907,4635.666667,7340.300425,13100,21,0,0,0,0,72,92,215.6411731,287.5215641,0,935,158.625,334.7676966,112069.4107,0,0,1,1,0,0,0,1,1,181.2857143,111.3333333,233.75,0,0,0,0,0,0,3,334,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,15144,3,4,334,935,334,0,111.3333333,192.8349899,935,0,233.75,467.5,83795.5626,462.2292657,2524,5542.314138,13809,3,14101,7050.5,9557.962361,13809,292,15139,5046.333333,7855.703745,14099,21,0,0,0,0,72,92,198.0982567,264.131009,0,935,158.625,334.7676966,112069.4107,0,0,1,1,0,0,0,1,1,181.2857143,111.3333333,233.75,0,0,0,0,0,0,3,334,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,16369,3,4,334,935,334,0,111.3333333,192.8349899,935,0,233.75,467.5,77524.58916,427.6376077,2728.166667,5882.5378,14696,3,15098,7549,10107.38433,14696,402,16355,5451.666667,8366.929265,15087,21,0,0,0,0,72,92,183.2732604,244.3643472,0,935,158.625,334.7676966,112069.4107,0,0,1,1,0,0,0,1,1,181.2857143,111.3333333,233.75,0,0,0,0,0,0,3,334,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,15099,2,0,0,0,0,0,0,0,0,0,0,0,0,132.4591033,15099,0,15099,15099,15099,15099,0,15099,15099,0,0,0,0,0,0,0,0,0,40,0,132.4591033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,14929,2,0,0,0,0,0,0,0,0,0,0,0,0,133.9674459,14929,0,14929,14929,14929,14929,0,14929,14929,0,0,0,0,0,0,0,0,0,40,0,133.9674459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,14779,2,0,0,0,0,0,0,0,0,0,0,0,0,135.3271534,14779,0,14779,14779,14779,14779,0,14779,14779,0,0,0,0,0,0,0,0,0,40,0,135.3271534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,14648,2,0,0,0,0,0,0,0,0,0,0,0,0,136.5374113,14648,0,14648,14648,14648,14648,0,14648,14648,0,0,0,0,0,0,0,0,0,40,0,136.5374113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,14522,2,0,0,0,0,0,0,0,0,0,0,0,0,137.7220768,14522,0,14522,14522,14522,14522,0,14522,14522,0,0,0,0,0,0,0,0,0,40,0,137.7220768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,15749,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,64004.06375,444.4726649,2624.833333,6088.539116,15049,5,15418,7709,10380.32755,15049,369,15744,5248,8813.633303,15424,30,0,0,0,0,72,92,190.488285,253.98438,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,16124,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,62515.50484,434.1354503,2687.333333,6182.22687,15300,3,15594,7797,10610.84436,15300,294,16121,5373.666667,8854.362334,15594,22,0,0,0,0,72,92,186.0580501,248.0774001,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,16428,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,61358.65595,426.1017775,2738,6217.508408,15418,3,15715,7857.5,10692.16164,15418,297,16425,5475,8877.662587,15719,24,0,0,0,0,72,92,182.6150475,243.48673,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,16801,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,59996.42878,416.6418666,2800.166667,6230.307839,15498,3,15874,7937,10692.86875,15498,376,16796,5598.666667,8907.546763,15872,28,0,0,0,0,72,92,178.5608,238.0810666,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,17081,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,59012.93835,409.8120719,2846.833333,6216.693668,15505,3,15920,7960,10670.24133,15505,415,17072,5690.666667,8871.232853,15914,21,0,0,0,0,72,92,175.6337451,234.1783268,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,16328,3,4,313,935,313,0,104.3333333,180.7106343,935,0,233.75,467.5,76433.12102,428.711416,2721.333333,6381.514011,15745,3,16029,8014.5,10932.57794,15745,284,16325,5441.666667,9175.688766,16036,29,0,0,0,0,72,92,183.733464,244.977952,0,935,156,333.2750901,111072.2857,0,0,1,1,0,0,0,1,1,178.2857143,104.3333333,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,16674,3,4,313,935,313,0,104.3333333,180.7106343,935,0,233.75,467.5,74847.06729,419.8152813,2779,6437.499142,15914,2,16175,8087.5,11068.34245,15914,261,16672,5557.333333,9199.592183,16177,25,0,0,0,0,72,92,179.9208348,239.8944464,0,935,156,333.2750901,111072.2857,0,0,1,1,0,0,0,1,1,178.2857143,104.3333333,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,17024,3,4,313,935,313,0,104.3333333,180.7106343,935,0,233.75,467.5,73308.27068,411.1842105,2837.333333,6465.267997,16023,3,16301,8150.5,11133.39627,16023,278,17021,5673.666667,9209.781829,16301,21,0,0,0,0,72,92,176.2218045,234.962406,0,935,156,333.2750901,111072.2857,0,0,1,1,0,0,0,1,1,178.2857143,104.3333333,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,17462,3,4,313,935,313,0,104.3333333,180.7106343,935,0,233.75,467.5,71469.47658,400.8704616,2910.333333,6497.245899,16153,3,16517,8258.5,11164.50897,16153,364,17459,5819.666667,9274.891985,16517,25,0,0,0,0,72,92,171.8016264,229.0688352,0,935,156,333.2750901,111072.2857,0,0,1,1,0,0,0,1,1,178.2857143,104.3333333,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,17705,3,4,313,935,313,0,104.3333333,180.7106343,935,0,233.75,467.5,70488.56255,395.36854,2950.833333,6500.455997,16190,4,16548,8274,11194.91456,16190,358,17699,5899.666667,9236.774455,16546,20,0,0,0,0,72,92,169.44366,225.92488,0,935,156,333.2750901,111072.2857,0,0,1,1,0,0,0,1,1,178.2857143,104.3333333,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,30290,2,0,0,0,0,0,0,0,0,0,0,0,0,66.02839221,30290,0,30290,30290,30290,30290,0,30290,30290,0,0,0,0,0,0,0,0,0,40,0,66.02839221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,30136,2,0,0,0,0,0,0,0,0,0,0,0,0,66.36580834,30136,0,30136,30136,30136,30136,0,30136,30136,0,0,0,0,0,0,0,0,0,40,0,66.36580834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,29989,2,0,0,0,0,0,0,0,0,0,0,0,0,66.69112008,29989,0,29989,29989,29989,29989,0,29989,29989,0,0,0,0,0,0,0,0,0,40,0,66.69112008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,29846,2,0,0,0,0,0,0,0,0,0,0,0,0,67.01065469,29846,0,29846,29846,29846,29846,0,29846,29846,0,0,0,0,0,0,0,0,0,40,0,67.01065469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,29744,2,0,0,0,0,0,0,0,0,0,0,0,0,67.24045186,29744,0,29744,29744,29744,29744,0,29744,29744,0,0,0,0,0,0,0,0,0,40,0,67.24045186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,32216,3,4,261,935,261,0,87,150.6884203,935,0,233.75,467.5,37124.41023,217.2833375,5369.333333,8639.844898,20324,4,11839,5919.5,7941.51626,11535,304,32212,10737.33333,10186.92998,20324,41,0,0,0,0,72,92,93.12143035,124.1619071,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,1,170.8571429,87,233.75,0,0,0,0,0,0,3,261,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,33436,3,4,261,935,261,0,87,150.6884203,935,0,233.75,467.5,35769.82893,209.355186,5572.666667,8885.165247,20572,4,12833,6416.5,8689.635234,12561,272,33432,11144,10376.11666,20572,27,0,0,0,0,72,92,89.72365115,119.6315349,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,1,170.8571429,87,233.75,0,0,0,0,0,0,3,261,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,34657,3,4,261,935,261,0,87,150.6884203,935,0,233.75,467.5,34509.62288,201.9793981,5776.166667,9123.389642,20825,3,13808,6904,9346.537434,13513,295,34651,11550.33333,10583.67825,20825,21,0,0,0,0,72,92,86.56259919,115.4167989,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,1,170.8571429,87,233.75,0,0,0,0,0,0,3,261,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,35824,3,4,261,935,261,0,87,150.6884203,935,0,233.75,467.5,33385.43993,195.399732,5970.666667,9364.554846,21057,3,14743,7371.5,10014.75334,14453,290,35818,11939.33333,10794.03188,21057,21,0,0,0,0,72,92,83.7427423,111.6569897,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,1,170.8571429,87,233.75,0,0,0,0,0,0,3,261,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,37077,3,4,261,935,261,0,87,150.6884203,935,0,233.75,467.5,32257.19449,188.7962888,6179.5,9623.349869,21286,4,15762,7881,10716.91038,15459,303,37068,12356,11030.98504,21286,25,0,0,0,0,72,92,80.9126952,107.8835936,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,1,170.8571429,87,233.75,0,0,0,0,0,0,3,261,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,29641,2,0,0,0,0,0,0,0,0,0,0,0,0,67.47410681,29641,0,29641,29641,29641,29641,0,29641,29641,0,0,0,0,0,0,0,0,0,40,0,67.47410681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,29482,2,0,0,0,0,0,0,0,0,0,0,0,0,67.83800285,29482,0,29482,29482,29482,29482,0,29482,29482,0,0,0,0,0,0,0,0,0,40,0,67.83800285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,29309,2,0,0,0,0,0,0,0,0,0,0,0,0,68.23842506,29309,0,29309,29309,29309,29309,0,29309,29309,0,0,0,0,0,0,0,0,0,40,0,68.23842506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,29236,2,0,0,0,0,0,0,0,0,0,0,0,0,68.40881105,29236,0,29236,29236,29236,29236,0,29236,29236,0,0,0,0,0,0,0,0,0,40,0,68.40881105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,39773,3,4,265,935,265,0,88.33333333,152.9978213,935,0,233.75,467.5,30171.22168,175.9987932,6628.833333,10619.5286,24667,3,15081,7540.5,10263.65493,14798,283,39770,13256.66667,12424.58339,24667,20,0,0,0,0,72,92,75.42805421,100.5707389,0,935,150,330.4650403,109207.1429,0,0,1,1,0,0,0,1,1,171.4285714,88.33333333,233.75,0,0,0,0,0,0,3,265,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,29052,2,0,0,0,0,0,0,0,0,0,0,0,0,68.84207628,29052,0,29052,29052,29052,29052,0,29052,29052,0,0,0,0,0,0,0,0,0,40,0,68.84207628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,40522,3,4,265,935,265,0,88.33333333,152.9978213,935,0,233.75,467.5,29613.54326,172.745669,6753.666667,10778.89578,24966,3,15526,7763,10524.57733,15205,321,40519,13506.33333,12591.57339,24966,27,0,0,0,0,72,92,74.03385815,98.71181087,0,935,150,330.4650403,109207.1429,0,0,1,1,0,0,0,1,1,171.4285714,88.33333333,233.75,0,0,0,0,0,0,3,265,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,40899,3,4,265,935,265,0,88.33333333,152.9978213,935,0,233.75,467.5,29340.57067,171.1533289,6816.5,10895.58418,25212,2,15660,7830,10681.55504,15383,277,40895,13631.66667,12715.17842,25212,25,0,0,0,0,72,92,73.35142669,97.80190225,0,935,150,330.4650403,109207.1429,0,0,1,1,0,0,0,1,1,171.4285714,88.33333333,233.75,0,0,0,0,0,0,3,265,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,41218,3,4,265,935,265,0,88.33333333,152.9978213,935,0,233.75,467.5,29113.4941,169.8287156,6869.666667,10987.63086,25444,3,15752,7876,10739.53779,15470,282,41211,13737,12831.24105,25444,19,0,0,0,0,72,92,72.78373526,97.04498035,0,935,150,330.4650403,109207.1429,0,0,1,1,0,0,0,1,1,171.4285714,88.33333333,233.75,0,0,0,0,0,0,3,265,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,40934,3,4,265,935,265,0,88.33333333,152.9978213,935,0,233.75,467.5,29315.48346,171.0069869,6822.333333,10986.1819,25658,3,15250,7625,10398.71232,14978,272,40931,13643.66667,12892.7707,25658,23,0,0,0,0,72,92,73.28870865,97.7182782,0,935,150,330.4650403,109207.1429,0,0,1,1,0,0,0,1,1,171.4285714,88.33333333,233.75,0,0,0,0,0,0,3,265,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,11072,2,0,0,0,0,0,0,0,0,0,0,0,0,180.6358382,11072,0,11072,11072,11072,11072,0,11072,11072,0,0,0,0,0,0,0,0,0,40,0,180.6358382,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,11034,2,0,0,0,0,0,0,0,0,0,0,0,0,181.25793,11034,0,11034,11034,11034,11034,0,11034,11034,0,0,0,0,0,0,0,0,0,40,0,181.25793,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,10848,2,0,0,0,0,0,0,0,0,0,0,0,0,184.3657817,10848,0,10848,10848,10848,10848,0,10848,10848,0,0,0,0,0,0,0,0,0,40,0,184.3657817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,10701,2,0,0,0,0,0,0,0,0,0,0,0,0,186.8984207,10701,0,10701,10701,10701,10701,0,10701,10701,0,0,0,0,0,0,0,0,0,40,0,186.8984207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,20671,3,4,267,935,267,0,89,154.1525219,935,0,233.75,467.5,58149.09777,338.6386725,3445.166667,5262.759634,11290,3,11571,5785.5,7784.538554,11290,281,20668,6889.333333,6076.233236,11579,25,0,0,0,0,72,92,145.1308597,193.5078129,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,0,1,1,171.7142857,89,233.75,0,0,0,0,0,0,3,267,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
